,Question,TRUE,FALSE
5567,44,1,0
5568,45,1,0
5569,47,1,0
5570,44,1,0
5571,44,1,0
5572,42,1,0
5573,44,1,0
5574,59,1,0
5575,42,1,0
5576,32,1,0
5577,36,1,0
5578,42,1,0
5579,49,1,0
5580,37,1,0
5581,45,1,0
5582,54,1,0
5583,46,1,0
5584,39,1,0
5585,39,1,0
5586,48,1,0
5587,35,1,0
5588,41,1,0
5589,53,1,0
5590,37,1,0
5591,49,1,0
5592,37,1,0
5593,40,1,0
5594,34,1,0
5595,41,1,0
5596,38,1,0
5597,43,1,0
5598,51,1,0
5599,37,1,0
5600,33,1,0
5601,45,1,0
5602,30,1,0
5603,51,1,0
5604,24,1,0
5605,26,1,0
5606,56,1,0
5607,39,1,0
5608,37,1,0
5609,32,1,0
5610,38,1,0
5611,50,1,0
5612,45,1,0
5613,56,0,1
5614,45,1,0
5615,35,1,0
5616,46,1,0
5617,40,1,0
5618,40,1,0
5619,58,0,1
5620,50,1,0
5621,44,1,0
5622,40,1,0
5623,43,1,0
5624,28,1,0
5625,37,1,0
5626,30,1,0
5627,36,1,0
5628,29,1,0
5629,44,1,0
5630,30,1,0
5631,26,1,0
5632,43,1,0
5633,29,1,0
5634,34,1,0
5635,47,1,0
5636,44,0,1
5637,39,1,0
5638,29,0,1
5639,32,1,0
5640,41,1,0
5641,36,1,0
5642,38,1,0
5643,39,1,0
5644,57,1,0
5645,36,1,0
5646,44,1,0
5647,36,1,0
5648,24,1,0
5649,48,1,0
5650,44,1,0
5651,35,1,0
5652,41,0,1
5653,38,1,0
5654,47,1,0
5655,40,1,0
5656,30,1,0
5657,32,1,0
5658,53,1,0
5659,26,1,0
5660,56,1,0
5661,30,1,0
5662,56,1,0
5663,38,1,0
5664,56,1,0
5665,35,1,0
5666,34,1,0
5667,35,1,0
5668,47,1,0
5669,42,1,0
5670,54,1,0
5671,43,1,0
5672,28,1,0
5673,31,1,0
5674,44,1,0
5675,59,1,0
5676,58,1,0
5677,31,1,0
5678,37,1,0
5679,52,1,0
5680,36,1,0
5681,31,1,0
5682,30,1,0
5683,31,1,0
5684,41,1,0
5685,41,1,0
5686,41,1,0
5687,26,1,0
5688,38,1,0
5689,44,1,0
5690,28,1,0
5691,29,1,0
5692,24,1,0
5693,51,1,0
5694,35,1,0
5695,50,1,0
5696,33,1,0
5697,57,1,0
5698,28,1,0
5699,58,0,1
5700,50,1,0
5701,57,1,0
5702,30,1,0
5703,48,1,0
5704,43,1,0
5705,39,1,0
5706,39,1,0
5707,43,0,1
5708,43,1,0
5709,36,1,0
5710,29,1,0
5711,33,1,0
5712,31,1,0
5713,43,1,0
5714,46,1,0
5715,45,1,0
5716,30,1,0
5717,41,1,0
5718,30,1,0
5719,46,1,0
5720,43,1,0
5721,49,1,0
5722,38,1,0
5723,58,1,0
5724,33,1,0
5725,33,1,0
5726,31,1,0
5727,39,1,0
5728,30,1,0
5729,58,1,0
5730,35,1,0
5731,41,0,1
5732,30,1,0
5733,57,1,0
5734,34,1,0
5735,30,1,0
5736,40,1,0
5737,37,1,0
5738,41,1,0
5739,40,1,0
5740,42,1,0
5741,42,1,0
5742,44,1,0
5743,41,1,0
5744,31,1,0
5745,29,1,0
5746,41,1,0
5747,33,1,0
5748,37,1,0
5749,27,1,0
5750,35,1,0
5751,31,1,0
5752,37,1,0
5753,48,1,0
5754,37,1,0
5755,33,1,0
5756,40,1,0
5757,29,1,0
5758,47,1,0
5759,47,1,0
5760,38,1,0
5761,35,1,0
5762,27,1,0
5763,35,1,0
5764,35,1,0
5765,38,1,0
5766,46,1,0
5767,35,1,0
5768,41,1,0
5769,51,1,0
5770,47,1,0
5771,28,1,0
5772,35,1,0
5773,34,1,0
5774,25,1,0
5775,33,1,0
5776,59,1,0
5777,51,1,0
5778,27,1,0
5779,33,1,0
5780,39,0,1
5781,38,1,0
5782,46,1,0
5783,35,1,0
5784,25,0,1
5785,50,1,0
5786,36,1,0
5787,35,1,0
5788,52,1,0
5789,43,1,0
5790,36,1,0
5791,33,1,0
5792,27,1,0
5793,41,1,0
5794,36,1,0
5795,39,1,0
5796,34,1,0
5797,55,1,0
5798,30,1,0
5799,42,1,0
5800,58,1,0
5801,43,1,0
5802,45,1,0
5803,31,1,0
5804,30,1,0
5805,31,1,0
5806,30,1,0
5807,42,1,0
5808,30,1,0
5809,31,1,0
5810,46,1,0
5811,51,1,0
5812,43,1,0
5813,58,1,0
5814,56,1,0
5815,57,1,0
5816,31,1,0
5817,28,1,0
5818,38,0,1
5819,35,1,0
5820,26,1,0
5821,30,1,0
5822,52,1,0
5823,47,1,0
5824,51,1,0
5825,36,1,0
5826,36,1,0
5827,31,1,0
5828,36,1,0
5829,34,1,0
5830,32,1,0
5831,42,1,0
5832,32,1,0
5833,51,1,0
5834,37,1,0
5835,45,1,0
5836,28,1,0
5837,37,1,0
5838,43,1,0
5839,54,1,0
5840,59,1,0
5841,44,1,0
5842,33,1,0
5843,35,1,0
5844,48,1,0
5845,50,1,0
5846,29,1,0
5847,39,1,0
5848,36,1,0
5849,52,1,0
5850,52,0,1
5851,48,1,0
5852,28,0,1
5853,35,1,0
5854,38,1,0
5855,44,1,0
5856,34,1,0
5857,45,1,0
5858,30,1,0
5859,38,1,0
5860,33,1,0
5861,31,1,0
5862,32,1,0
5863,24,0,1
5864,55,1,0
5865,28,1,0
5866,37,1,0
5867,33,1,0
5868,34,1,0
5869,36,1,0
5870,44,1,0
5871,39,1,0
5872,31,1,0
5873,36,1,0
5874,34,1,0
5875,32,1,0
5876,35,1,0
5877,47,1,0
5878,44,1,0
5879,38,1,0
5880,37,1,0
5881,57,1,0
5882,39,1,0
5883,30,1,0
5884,31,1,0
5885,45,1,0
5886,37,1,0
5887,29,1,0
5888,42,1,0
5889,52,1,0
5890,53,1,0
5891,31,1,0
5892,32,1,0
5893,47,1,0
5894,39,1,0
5895,38,1,0
5896,30,1,0
5897,32,1,0
5898,43,1,0
5899,27,1,0
5900,59,1,0
5901,46,1,0
5902,54,1,0
5903,35,1,0
5904,33,1,0
5905,37,1,0
5906,41,1,0
5907,44,1,0
5908,33,1,0
5909,49,1,0
5910,23,1,0
5911,49,1,0
5912,38,1,0
5913,37,1,0
5914,39,1,0
5915,43,1,0
5916,42,1,0
5917,55,1,0
5918,44,1,0
5919,40,1,0
5920,41,1,0
5921,32,1,0
5922,57,1,0
5923,38,1,0
5924,50,1,0
5925,41,1,0
5926,52,1,0
5927,31,1,0
5928,34,1,0
5929,56,1,0
5930,51,1,0
5931,40,1,0
5932,39,1,0
5933,36,1,0
5934,28,1,0
5935,32,1,0
5936,38,1,0
5937,46,1,0
5938,42,1,0
5939,37,1,0
5940,31,1,0
5941,30,1,0
5942,41,1,0
5943,34,1,0
5944,46,1,0
5945,37,1,0
5946,24,1,0
5947,30,1,0
5948,45,0,1
5949,36,1,0
5950,48,1,0
5951,47,1,0
5952,39,1,0
5953,36,1,0
5954,38,1,0
5955,37,1,0
5956,30,1,0
5957,38,1,0
5958,28,1,0
5959,37,1,0
5960,43,1,0
5961,32,1,0
5962,35,1,0
5963,41,1,0
5964,52,1,0
5965,31,1,0
5966,28,1,0
5967,50,1,0
5968,35,1,0
5969,39,1,0
5970,40,1,0
5971,34,1,0
5972,27,1,0
5973,33,1,0
5974,39,1,0
5975,39,1,0
5976,43,1,0
5977,26,1,0
5978,42,0,1
5979,36,1,0
5980,40,1,0
5981,50,1,0
5982,46,1,0
5983,57,1,0
5984,40,1,0
5985,28,1,0
5986,34,1,0
5987,51,1,0
5988,32,1,0
5989,28,1,0
5990,38,1,0
5991,34,1,0
5992,34,1,0
5993,31,1,0
5994,35,1,0
5995,41,1,0
5996,29,1,0
5997,56,1,0
5998,29,0,1
5999,27,1,0
6000,42,1,0
6001,49,1,0
6002,49,1,0
6003,40,1,0
6004,39,1,0
6005,31,1,0
6006,46,1,0
6007,44,1,0
6008,33,1,0
6009,35,1,0
6010,38,1,0
6011,33,1,0
6012,41,1,0
6013,34,1,0
6014,32,1,0
6015,35,1,0
6016,24,1,0
6017,25,1,0
6018,34,0,1
6019,34,1,0
6020,31,1,0
6021,38,1,0
6022,26,1,0
6023,34,1,0
6024,35,1,0
6025,29,1,0
6026,51,1,0
6027,50,1,0
6028,44,1,0
6029,27,1,0
6030,34,1,0
6031,44,1,0
6032,43,1,0
6033,37,1,0
6034,45,1,0
6035,30,1,0
6036,43,1,0
6037,43,1,0
6038,47,1,0
6039,53,1,0
6040,45,1,0
6041,47,1,0
6042,37,1,0
6043,41,1,0
6044,32,1,0
6045,48,1,0
6046,26,1,0
6047,31,1,0
6048,36,1,0
6049,46,1,0
6050,50,1,0
6051,45,1,0
6052,45,1,0
6053,33,1,0
6054,29,1,0
6055,37,1,0
6056,26,1,0
6057,57,1,0
6058,45,1,0
6059,46,1,0
6060,39,1,0
6061,37,1,0
6062,46,1,0
6063,42,1,0
6064,25,1,0
6065,45,1,0
6066,40,1,0
6067,39,1,0
6068,49,1,0
6069,51,1,0
6070,43,1,0
6071,35,1,0
6072,46,1,0
6073,32,1,0
6074,30,1,0
6075,29,1,0
6076,41,1,0
6077,37,1,0
6078,24,1,0
6079,38,1,0
6080,27,1,0
6081,35,1,0
6082,28,1,0
6083,31,1,0
6084,27,1,0
6085,37,1,0
6086,33,1,0
6087,43,1,0
6088,44,1,0
6089,43,1,0
6090,29,1,0
6091,37,1,0
6092,60,1,0
6093,37,1,0
6094,51,1,0
6095,34,1,0
6096,30,1,0
6097,36,1,0
6098,36,1,0
6099,34,1,0
6100,37,1,0
6101,38,1,0
6102,55,1,0
6103,49,1,0
6104,47,0,1
6105,31,1,0
6106,56,1,0
6107,35,1,0
6108,34,1,0
6109,29,1,0
6110,57,1,0
6111,48,1,0
6112,53,1,0
6113,37,1,0
6114,30,1,0
6115,47,1,0
6116,26,1,0
6117,33,1,0
6118,43,1,0
6119,29,1,0
6120,22,1,0
6121,51,1,0
6122,45,1,0
6123,29,1,0
6124,31,1,0
6125,47,1,0
6126,48,1,0
6127,38,1,0
6128,50,1,0
6129,31,1,0
6130,27,1,0
6131,39,1,0
6132,35,1,0
6133,28,1,0
6134,34,1,0
6135,30,1,0
6136,38,1,0
6137,29,1,0
6138,35,1,0
6139,32,1,0
6140,33,1,0
6141,50,1,0
6142,57,1,0
6143,31,0,1
6144,37,1,0
6145,37,1,0
6146,42,1,0
6147,39,1,0
6148,52,1,0
6149,33,1,0
6150,60,1,0
6151,27,1,0
6152,35,1,0
6153,29,1,0
6154,31,1,0
6155,53,1,0
6156,26,1,0
6157,38,1,0
6158,49,1,0
6159,35,1,0
6160,55,1,0
6161,44,1,0
6162,37,1,0
6163,39,1,0
6164,39,0,1
6165,34,1,0
6166,29,1,0
6167,52,1,0
6168,44,1,0
6169,55,1,0
6170,53,1,0
6171,32,1,0
6172,43,1,0
6173,46,1,0
6174,52,1,0
6175,48,1,0
6176,37,1,0
6177,32,1,0
6178,46,1,0
6179,28,1,0
6180,31,1,0
6181,32,1,0
6182,44,1,0
6183,39,1,0
6184,29,1,0
6185,30,1,0
6186,30,1,0
6187,39,1,0
6188,55,1,0
6189,28,1,0
6190,52,1,0
6191,38,1,0
6192,34,1,0
6193,22,1,0
6194,31,1,0
6195,31,1,0
6196,33,1,0
6197,31,1,0
6198,34,1,0
6199,30,1,0
6200,29,1,0
6201,50,1,0
6202,39,1,0
6203,36,1,0
6204,35,1,0
6205,31,1,0
6206,28,1,0
6207,38,1,0
6208,47,1,0
6209,30,1,0
6210,52,1,0
6211,58,1,0
6212,28,1,0
6213,52,0,1
6214,45,1,0
6215,31,1,0
6216,28,1,0
6217,34,1,0
6218,48,1,0
6219,33,1,0
6220,38,1,0
6221,37,1,0
6222,36,1,0
6223,30,1,0
6224,59,1,0
6225,40,1,0
6226,60,1,0
6227,36,1,0
6228,50,1,0
6229,38,1,0
6230,42,1,0
6231,37,1,0
6232,28,1,0
6233,32,1,0
6234,49,1,0
6235,32,1,0
6236,44,1,0
6237,34,1,0
6238,40,1,0
6239,42,1,0
6240,31,1,0
6241,25,1,0
6242,54,1,0
6243,35,1,0
6244,49,1,0
6245,34,1,0
6246,53,1,0
6247,27,1,0
6248,57,1,0
6249,32,1,0
6250,38,1,0
6251,39,1,0
6252,36,1,0
6253,38,1,0
6254,50,1,0
6255,28,1,0
6256,26,1,0
6257,34,1,0
6258,53,1,0
6259,45,1,0
6260,50,1,0
6261,46,1,0
6262,35,1,0
6263,34,1,0
6264,35,1,0
6265,58,1,0
6266,34,1,0
6267,24,1,0
6268,26,1,0
6269,38,1,0
6270,39,1,0
6271,52,1,0
6272,52,1,0
6273,37,1,0
6274,37,1,0
6275,29,1,0
6276,37,1,0
6277,36,1,0
6278,39,1,0
6279,43,1,0
6280,30,0,1
6281,29,1,0
6282,34,1,0
6283,51,1,0
6284,48,1,0
6285,46,1,0
6286,37,1,0
6287,42,1,0
6288,40,1,0
6289,37,1,0
6290,30,1,0
6291,46,1,0
6292,47,1,0
6293,60,1,0
6294,31,1,0
6295,43,1,0
6296,38,1,0
6297,57,1,0
6298,43,1,0
6299,55,1,0
6300,48,1,0
6301,41,1,0
6302,30,1,0
6303,38,1,0
6304,32,1,0
6305,42,1,0
6306,34,1,0
6307,35,1,0
6308,45,1,0
6309,35,1,0
6310,41,1,0
6311,34,1,0
6312,53,1,0
6313,57,1,0
6314,55,1,0
6315,52,1,0
6316,30,1,0
6317,41,1,0
6318,44,1,0
6319,37,1,0
6320,31,1,0
6321,30,1,0
6322,24,1,0
6323,31,1,0
6324,38,1,0
6325,25,1,0
6326,39,1,0
6327,46,1,0
6328,42,1,0
6329,33,1,0
6330,28,1,0
6331,40,1,0
6332,33,1,0
6333,48,1,0
6334,41,1,0
6335,37,1,0
6336,39,1,0
6337,28,1,0
6338,55,1,0
6339,50,1,0
6340,31,1,0
6341,40,1,0
6342,40,1,0
6343,32,1,0
6344,39,1,0
6345,50,1,0
6346,35,1,0
6347,50,1,0
6348,24,1,0
6349,45,1,0
6350,56,1,0
6351,33,1,0
6352,43,1,0
6353,40,1,0
6354,42,1,0
6355,43,1,0
6356,45,1,0
6357,47,1,0
6358,50,1,0
6359,40,1,0
6360,52,1,0
6361,28,1,0
6362,45,0,1
6363,38,1,0
6364,54,1,0
6365,51,1,0
6366,29,1,0
6367,35,1,0
6368,57,1,0
6369,37,1,0
6370,39,1,0
6371,29,1,0
6372,56,1,0
6373,41,1,0
6374,36,1,0
6375,39,1,0
6376,50,1,0
6377,52,1,0
6378,34,1,0
6379,30,1,0
6380,39,1,0
6381,35,1,0
6382,35,1,0
6383,52,1,0
6384,53,1,0
6385,25,1,0
6386,27,1,0
6387,30,1,0
6388,29,1,0
6389,35,1,0
6390,39,1,0
6391,28,1,0
6392,40,1,0
6393,53,1,0
6394,32,1,0
6395,36,1,0
6396,29,1,0
6397,34,1,0
6398,35,1,0
6399,45,1,0
6400,54,1,0
6401,59,1,0
6402,26,1,0
6403,50,1,0
6404,48,1,0
6405,33,1,0
6406,34,1,0
6407,45,1,0
6408,29,1,0
6409,51,1,0
6410,39,1,0
6411,25,1,0
6412,36,1,0
6413,46,1,0
6414,39,1,0
6415,40,1,0
6416,29,1,0
6417,35,1,0
6418,50,1,0
6419,32,1,0
6420,49,1,0
6421,39,1,0
6422,56,1,0
6423,33,1,0
6424,47,1,0
6425,32,1,0
6426,53,1,0
6427,38,1,0
6428,41,1,0
6429,45,1,0
6430,42,1,0
6431,37,1,0
6432,29,1,0
6433,52,0,1
6434,47,1,0
6435,46,1,0
6436,45,1,0
6437,35,1,0
6438,33,1,0
6439,31,1,0
6440,35,1,0
6441,32,1,0
6442,33,1,0
6443,39,1,0
6444,37,1,0
6445,49,1,0
6446,45,1,0
6447,30,1,0
6448,38,1,0
6449,37,1,0
6450,52,1,0
6451,38,1,0
6452,52,1,0
6453,42,1,0
6454,57,1,0
6455,57,1,0
6456,45,1,0
6457,34,1,0
6458,37,1,0
6459,39,1,0
6460,39,1,0
6461,35,1,0
6462,50,1,0
6463,56,1,0
6464,38,1,0
6465,56,1,0
6466,34,0,1
6467,49,1,0
6468,40,1,0
6469,41,1,0
6470,32,1,0
6471,43,1,0
6472,53,1,0
6473,31,1,0
6474,31,1,0
6475,33,1,0
6476,43,1,0
6477,34,1,0
6478,32,1,0
6479,46,1,0
6480,30,1,0
6481,53,1,0
6482,36,1,0
6483,33,1,0
6484,35,1,0
6485,33,1,0
6486,36,1,0
6487,41,1,0
6488,59,1,0
6489,33,1,0
6490,59,1,0
6491,35,1,0
6492,60,1,0
6493,35,1,0
6494,35,1,0
6495,59,1,0
6496,25,1,0
6497,27,1,0
6498,37,1,0
6499,34,1,0
6500,34,1,0
6501,33,1,0
6502,34,1,0
6503,43,1,0
6504,41,1,0
6505,26,1,0
6506,37,1,0
6507,58,1,0
6508,26,1,0
6509,30,1,0
6510,43,1,0
6511,37,1,0
6512,45,1,0
6513,34,1,0
6514,35,1,0
6515,56,1,0
6516,34,1,0
6517,34,1,0
6518,47,1,0
6519,34,1,0
6520,57,0,1
6521,45,1,0
6522,30,1,0
6523,32,1,0
6524,34,1,0
6525,34,1,0
6526,52,1,0
6527,43,1,0
6528,42,1,0
6529,42,1,0
6530,38,1,0
6531,34,0,1
6532,29,1,0
6533,47,1,0
6534,36,1,0
6535,51,1,0
6536,41,1,0
6537,33,1,0
6538,38,1,0
6539,33,1,0
6540,36,1,0
6541,33,1,0
6542,36,1,0
6543,44,1,0
6544,44,1,0
6545,31,1,0
6546,45,1,0
6547,48,1,0
6548,25,1,0
6549,37,1,0
6550,27,1,0
6551,35,1,0
6552,34,1,0
6553,36,1,0
6554,38,1,0
6555,46,1,0
6556,42,1,0
6557,42,1,0
6558,39,1,0
6559,38,1,0
6560,31,1,0
6561,28,1,0
6562,29,1,0
6563,32,1,0
6564,39,1,0
6565,34,1,0
6566,27,1,0
6567,27,1,0
6568,30,1,0
6569,36,1,0
6570,39,1,0
6571,37,1,0
6572,31,1,0
6573,56,1,0
6574,49,1,0
6575,20,1,0
6576,53,1,0
6577,40,1,0
6578,30,1,0
6579,50,1,0
6580,30,1,0
6581,41,1,0
6582,53,1,0
6583,36,1,0
6584,39,1,0
6585,40,0,1
6586,56,1,0
6587,39,1,0
6588,40,1,0
6589,33,1,0
6590,47,1,0
6591,29,1,0
6592,55,1,0
6593,38,1,0
6594,43,1,0
6595,35,1,0
6596,33,1,0
6597,28,1,0
6598,34,1,0
6599,30,1,0
6600,27,1,0
6601,35,1,0
6602,42,1,0
6603,30,1,0
6604,31,1,0
6605,50,0,1
6606,33,0,1
6607,55,1,0
6608,35,1,0
6609,25,1,0
6610,47,1,0
6611,49,1,0
6612,27,1,0
6613,50,1,0
6614,48,1,0
6615,35,1,0
6616,30,1,0
6617,31,1,0
6618,49,1,0
6619,43,1,0
6620,39,1,0
6621,35,1,0
6622,32,1,0
6623,36,1,0
6624,31,1,0
6625,35,1,0
6626,56,1,0
6627,37,1,0
6628,38,1,0
6629,25,0,1
6630,35,1,0
6631,25,1,0
6632,27,1,0
6633,57,1,0
6634,35,1,0
6635,49,1,0
6636,46,1,0
6637,32,1,0
6638,48,1,0
6639,30,1,0
6640,30,1,0
6641,49,1,0
6642,50,1,0
6643,33,1,0
6644,45,1,0
6645,48,1,0
6646,55,1,0
6647,27,1,0
6648,54,0,1
6649,38,1,0
6650,45,1,0
6651,43,1,0
6652,31,1,0
6653,45,1,0
6654,44,1,0
6655,36,1,0
6656,33,1,0
6657,30,1,0
6658,31,1,0
6659,27,1,0
6660,54,1,0
6661,39,1,0
6662,33,0,1
6663,45,1,0
6664,44,1,0
6665,42,1,0
6666,55,1,0
6667,40,1,0
6668,51,1,0
6669,29,1,0
6670,33,1,0
6671,46,1,0
6672,31,1,0
6673,41,1,0
6674,52,1,0
6675,49,1,0
6676,46,1,0
6677,29,1,0
6678,41,0,1
6679,42,1,0
6680,39,1,0
6681,45,1,0
6682,35,1,0
6683,44,1,0
6684,32,1,0
6685,36,1,0
6686,43,1,0
6687,42,1,0
6688,39,1,0
6689,35,1,0
6690,30,1,0
6691,34,1,0
6692,39,1,0
6693,55,1,0
6694,29,1,0
6695,53,0,1
6696,31,1,0
6697,59,1,0
6698,43,1,0
6699,33,1,0
6700,36,1,0
6701,31,1,0
6702,31,1,0
6703,27,1,0
6704,40,1,0
6705,47,1,0
6706,42,1,0
6707,35,1,0
6708,24,1,0
6709,55,1,0
6710,49,1,0
6711,36,1,0
6712,34,1,0
6713,28,1,0
6714,50,1,0
6715,27,1,0
6716,42,1,0
6717,52,1,0
6718,34,1,0
6719,44,1,0
6720,39,1,0
6721,27,1,0
6722,50,1,0
6723,27,1,0
6724,33,1,0
6725,49,1,0
6726,51,1,0
6727,46,1,0
6728,58,1,0
6729,32,1,0
6730,53,1,0
6731,41,1,0
6732,46,1,0
6733,30,1,0
6734,32,1,0
6735,31,1,0
6736,46,1,0
6737,46,1,0
6738,54,0,1
6739,31,1,0
6740,34,1,0
6741,41,1,0
6742,33,1,0
6743,36,1,0
6744,37,1,0
6745,38,1,0
6746,25,1,0
6747,56,1,0
6748,29,1,0
6749,28,1,0
6750,35,1,0
6751,46,1,0
6752,36,1,0
6753,49,1,0
6754,28,1,0
6755,32,1,0
6756,40,1,0
6757,41,1,0
6758,41,1,0
6759,34,1,0
6760,34,1,0
6761,42,1,0
6762,30,0,1
6763,38,1,0
6764,53,1,0
6765,28,1,0
6766,35,1,0
6767,34,1,0
6768,59,1,0
6769,42,1,0
6770,32,1,0
6771,28,1,0
6772,31,1,0
6773,55,1,0
6774,36,1,0
6775,37,1,0
6776,42,1,0
6777,43,1,0
6778,36,1,0
6779,25,1,0
6780,49,1,0
6781,51,1,0
6782,49,1,0
6783,37,1,0
6784,35,1,0
6785,28,1,0
6786,39,1,0
6787,21,1,0
6788,39,1,0
6789,46,1,0
6790,57,1,0
6791,27,1,0
6792,52,1,0
6793,42,1,0
6794,30,1,0
6795,52,1,0
6796,36,1,0
6797,25,1,0
6798,56,1,0
6799,47,1,0
6800,25,1,0
6801,33,1,0
6802,53,1,0
6803,33,1,0
6804,43,1,0
6805,42,1,0
6806,32,1,0
6807,51,1,0
6808,25,1,0
6809,40,1,0
6810,30,1,0
6811,45,1,0
6812,34,1,0
6813,36,1,0
6814,34,1,0
6815,35,1,0
6816,44,1,0
6817,37,1,0
6818,31,1,0
6819,29,1,0
6820,39,1,0
6821,41,1,0
6822,25,1,0
6823,50,1,0
6824,26,1,0
6825,37,1,0
6826,43,1,0
6827,28,1,0
6828,31,1,0
6829,50,1,0
6830,46,1,0
6831,50,1,0
6832,52,1,0
6833,35,1,0
6834,60,1,0
6835,42,1,0
6836,25,1,0
6837,35,1,0
6838,37,1,0
6839,41,1,0
6840,35,1,0
6841,49,1,0
6842,36,1,0
6843,45,1,0
6844,48,1,0
6845,28,1,0
6846,42,1,0
6847,42,1,0
6848,33,1,0
6849,29,1,0
6850,27,1,0
6851,35,1,0
6852,40,1,0
6853,33,1,0
6854,41,1,0
6855,39,1,0
6856,43,1,0
6857,31,1,0
6858,35,1,0
6859,40,1,0
6860,59,0,1
6861,27,1,0
6862,47,1,0
6863,45,1,0
6864,51,1,0
6865,60,1,0
6866,45,1,0
6867,52,1,0
6868,27,1,0
6869,44,1,0
6870,40,1,0
6871,32,1,0
6872,24,1,0
6873,46,1,0
6874,34,1,0
6875,44,1,0
6876,29,1,0
6877,31,1,0
6878,38,1,0
6879,26,1,0
6880,40,1,0
6881,47,1,0
6882,43,1,0
6883,34,1,0
6884,25,1,0
6885,36,1,0
6886,34,1,0
6887,29,1,0
6888,33,1,0
6889,22,1,0
6890,48,1,0
6891,29,1,0
6892,46,1,0
6893,34,1,0
6894,56,1,0
6895,39,1,0
6896,36,1,0
6897,56,1,0
6898,36,1,0
6899,36,1,0
6900,52,1,0
6901,39,0,1
6902,35,1,0
6903,54,1,0
6904,59,1,0
6905,33,1,0
6906,42,1,0
6907,54,1,0
6908,52,1,0
6909,35,1,0
6910,55,1,0
6911,35,1,0
6912,47,1,0
6913,26,1,0
6914,36,1,0
6915,40,1,0
6916,34,1,0
6917,40,1,0
6918,42,1,0
6919,51,1,0
6920,39,1,0
6921,58,1,0
6922,37,1,0
6923,33,1,0
6924,30,1,0
6925,30,1,0
6926,31,1,0
6927,47,1,0
6928,45,1,0
6929,46,1,0
6930,45,1,0
6931,35,1,0
6932,33,1,0
6933,43,1,0
6934,56,1,0
6935,26,1,0
6936,29,1,0
6937,40,0,1
6938,41,1,0
6939,35,1,0
6940,33,1,0
6941,53,1,0
6942,34,1,0
6943,47,1,0
6944,40,1,0
6945,52,1,0
6946,29,1,0
6947,42,1,0
6948,37,1,0
6949,39,1,0
6950,31,1,0
6951,28,1,0
6952,35,1,0
6953,37,1,0
6954,34,1,0
6955,37,1,0
6956,42,1,0
6957,42,1,0
6958,58,1,0
6959,28,0,1
6960,38,1,0
6961,38,1,0
6962,34,1,0
6963,45,1,0
6964,53,1,0
6965,50,1,0
6966,30,1,0
6967,38,0,1
6968,36,1,0
6969,46,1,0
6970,42,1,0
6971,32,1,0
6972,38,1,0
6973,51,1,0
6974,45,1,0
6975,44,1,0
6976,48,1,0
6977,46,1,0
6978,43,1,0
6979,49,1,0
6980,44,1,0
6981,56,1,0
6982,34,0,1
6983,59,1,0
6984,53,1,0
6985,33,1,0
6986,57,1,0
6987,40,1,0
6988,43,1,0
6989,45,1,0
6990,41,1,0
6991,25,1,0
6992,33,1,0
6993,56,1,0
6994,37,1,0
6995,48,1,0
6996,32,1,0
6997,47,1,0
6998,45,1,0
6999,43,1,0
7000,32,1,0
7001,48,1,0
7002,46,1,0
7003,50,1,0
7004,41,1,0
7005,42,1,0
7006,42,1,0
7007,31,1,0
7008,40,1,0
7009,37,0,1
7010,37,1,0
7011,45,1,0
7012,32,1,0
7013,41,1,0
7014,57,1,0
7015,33,1,0
7016,36,1,0
7017,39,1,0
7018,40,1,0
7019,31,1,0
7020,34,1,0
7021,42,1,0
7022,59,1,0
7023,52,1,0
7024,30,1,0
7025,52,1,0
7026,30,1,0
7027,38,1,0
7028,44,1,0
7029,47,1,0
7030,38,1,0
7031,41,1,0
7032,48,1,0
7033,31,1,0
7034,38,1,0
7035,52,1,0
7036,43,1,0
7037,46,1,0
7038,34,1,0
7039,35,1,0
7040,29,1,0
7041,55,1,0
7042,24,1,0
7043,29,1,0
7044,39,1,0
7045,30,1,0
7046,30,1,0
7047,33,1,0
7048,38,1,0
7049,41,1,0
7050,41,1,0
7051,40,1,0
7052,38,1,0
7053,28,1,0
7054,33,1,0
7055,31,0,1
7056,41,1,0
7057,47,1,0
7058,38,1,0
7059,57,1,0
7060,56,1,0
7061,28,1,0
7062,28,1,0
7063,51,1,0
7064,41,1,0
7065,36,1,0
7066,41,1,0
7067,56,1,0
7068,41,1,0
7069,26,1,0
7070,44,1,0
7071,42,1,0
7072,35,1,0
7073,28,1,0
7074,30,1,0
7075,45,1,0
7076,47,1,0
7077,33,1,0
7078,36,1,0
7079,41,1,0
7080,47,1,0
7081,36,1,0
7082,52,1,0
7083,28,1,0
7084,26,1,0
7085,36,1,0
7086,38,1,0
7087,36,1,0
7088,39,1,0
7089,35,1,0
7090,37,1,0
7091,38,1,0
7092,45,1,0
7093,33,1,0
7094,34,1,0
7095,31,0,1
7096,46,1,0
7097,58,1,0
7098,40,1,0
7099,46,1,0
7100,39,1,0
7101,40,1,0
7102,34,1,0
7103,36,1,0
7104,30,1,0
7105,50,1,0
7106,42,1,0
7107,45,1,0
7108,59,1,0
7109,59,1,0
7110,51,1,0
7111,49,1,0
7112,44,1,0
7113,30,1,0
7114,39,1,0
7115,35,1,0
7116,35,1,0
7117,59,1,0
7118,59,1,0
7119,43,1,0
7120,29,1,0
